date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score,anomaly_score
2025-11-10,Maharashtra,Aurangabad,431001,91.0,463.0,489.0,1043.0,0.09558823529411764,3.9319646433461855,-0.11323470908946054
2025-11-10,Maharashtra,Beed,431122,7.0,514.0,172.0,693.0,0.01020408163265306,1.833640850329503,-0.012615304628459945
2025-11-10,Maharashtra,Beed,431122,7.0,514.0,172.0,693.0,0.01020408163265306,1.833640850329503,-0.012615304628459945
2025-11-10,Maharashtra,Beed,431131,17.0,316.0,110.0,443.0,0.03990610328638498,1.3321502419415476,-0.006907492223370837
2025-11-10,Maharashtra,Hingoli,431512,12.0,649.0,95.0,756.0,0.016129032258064516,1.9978602823587628,-0.024127587822025287
2025-11-10,Maharashtra,Hingoli,431513,12.0,724.0,125.0,861.0,0.014134275618374558,2.2646144040516702,-0.031350412173033915
2025-11-10,Maharashtra,Latur,413517,12.0,297.0,152.0,461.0,0.026726057906458798,1.3371804232199578,-0.004073608558842312
2025-11-10,Maharashtra,Nanded,431712,5.0,760.0,115.0,880.0,0.005714285714285714,2.213790280229943,-0.017177289538149898
2025-11-10,Maharashtra,Nashik,423203,74.0,198.0,496.0,768.0,0.10662824207492795,3.0699748597869334,-0.0846343243557306
2025-11-10,Maharashtra,Parbhani,431401,27.0,216.0,129.0,372.0,0.0782608695652174,1.3041716445468265,-0.035051341258948154
2025-11-10,Maharashtra,Parbhani,431509,9.0,533.0,95.0,637.0,0.014331210191082803,1.6785874811408104,-0.011302590959955894
2025-11-10,Maharashtra,Raigarh,410206,24.0,169.0,0.0,193.0,0.14201183431952663,0.7621861873377652,-0.005343146947458077
2025-11-10,Maharashtra,Solapur,413304,10.0,724.0,68.0,802.0,0.012626262626262626,2.063958734200016,-0.0046285430969222885
2025-11-10,Maharashtra,Thane,400612,37.0,179.0,209.0,425.0,0.09536082474226804,1.6072839221235684,-0.05121172392881923
2025-11-10,Maharashtra,Thane,401107,34.0,119.0,117.0,270.0,0.1440677966101695,1.1452101010843538,-0.011627746270228778
2025-11-10,Maharashtra,Thane,421301,45.0,297.0,0.0,342.0,0.15151515151515152,1.3821742989917534,-0.04788279976723453
2025-11-10,Maharashtra,Thane,421302,49.0,442.0,0.0,491.0,0.11085972850678733,1.785048402657952,-0.06665168696781543
2025-11-10,Maharashtra,Washim,444505,8.0,476.0,161.0,645.0,0.012558869701726845,1.726172952709017,-0.013225123041304632
2025-11-10,Manipur,Imphal West,795001,6.0,554.0,200.0,760.0,0.007957559681697613,1.9966490651208486,-0.018649754531000373
2025-11-10,Manipur,Thoubal,795103,7.0,533.0,183.0,723.0,0.009776536312849162,1.9113822260563624,-0.01817453921394052
2025-11-10,Manipur,Thoubal,795138,6.0,316.0,285.0,607.0,0.009983361064891847,1.6888235585421407,-0.00043219532579397146
2025-11-10,Manipur,Ukhrul,795142,35.0,325.0,82.0,442.0,0.085995085995086,1.542081793608066,-0.04897881959178951
2025-11-10,Meghalaya,East Jaintia Hills,793200,33.0,14.0,4.0,51.0,1.8333333333333333,0.544380684563584,-0.04683895748839184
2025-11-10,Meghalaya,East Khasi Hills,793009,18.0,2.0,3.0,23.0,3.6,0.28607328664735204,-0.03360234503938997
2025-11-10,Meghalaya,East Khasi Hills,793022,13.0,2.0,1.0,16.0,4.333333333333333,0.20443261736161228,-0.01913287518407214
2025-11-10,Nagaland,Phek,797114,10.0,0.0,1.0,11.0,10.0,0.15431339895560636,-0.02336966305155974
2025-11-10,Punjab,Amritsar,143001,28.0,171.0,172.0,371.0,0.08163265306122448,1.3415996856288692,-0.04477378622501682
2025-11-10,Rajasthan,Ajmer,305001,39.0,97.0,100.0,236.0,0.19796954314720813,1.1181118999795383,-0.014082798174421374
2025-11-10,Rajasthan,Banswara,327001,27.0,136.0,114.0,277.0,0.108,1.0704522392310063,-0.007363425882927377
2025-11-10,Rajasthan,Banswara,327001,27.0,136.0,114.0,277.0,0.108,1.0704522392310063,-0.007363425882927377
2025-11-10,Rajasthan,Bikaner,334001,27.0,90.0,165.0,282.0,0.10588235294117647,1.1143013810398907,-0.0032176292361710823
2025-11-10,Rajasthan,Jaipur,302012,43.0,154.0,173.0,370.0,0.13149847094801223,1.5314381896718867,-0.05896393374314535
2025-11-10,Uttar Pradesh,Agra,282001,48.0,195.0,157.0,400.0,0.13636363636363635,1.6560720712210697,-0.05795930937306826
2025-11-10,Uttar Pradesh,Aligarh,202001,58.0,474.0,275.0,807.0,0.0774365821094793,2.8188530941828653,-0.10198800598304147
2025-11-10,Uttar Pradesh,Aligarh,202001,58.0,474.0,275.0,807.0,0.0774365821094793,2.8188530941828653,-0.10198800598304147
2025-11-10,Uttar Pradesh,Amroha,244221,34.0,169.0,128.0,331.0,0.11447811447811448,1.2961423633653393,-0.04042250883861642
2025-11-10,Uttar Pradesh,Amroha,244221,34.0,169.0,128.0,331.0,0.11447811447811448,1.2961423633653393,-0.04042250883861642
2025-11-10,Uttar Pradesh,Bareilly,243201,29.0,167.0,119.0,315.0,0.10139860139860139,1.1888545089616505,-0.033593401833081904
2025-11-10,Uttar Pradesh,Bijnor,246762,21.0,215.0,128.0,364.0,0.061224489795918366,1.2080268835508903,-0.018700046044889174
2025-11-10,Uttar Pradesh,Budaun,243601,30.0,165.0,111.0,306.0,0.10869565217391304,1.175350419213442,-0.03310807926835846
2025-11-10,Uttar Pradesh,Bulandshahr,203001,36.0,146.0,120.0,302.0,0.13533834586466165,1.2481897590425932,-0.02936074803330324
2025-11-10,Uttar Pradesh,Bulandshahr,203131,22.0,134.0,118.0,274.0,0.0873015873015873,1.0020254564961018,-0.0007498985732394825
2025-11-10,Uttar Pradesh,Chandauli,232101,41.0,136.0,0.0,177.0,0.3014705882352941,0.9415242538782641,-0.022760628936493776
2025-11-10,Uttar Pradesh,Deoria,274001,47.0,129.0,140.0,316.0,0.17472118959107807,1.4342955796860153,-0.04697770151169278
2025-11-10,Uttar Pradesh,Etah,207001,30.0,129.0,154.0,313.0,0.10600706713780919,1.2188950187845544,-0.026638177491953408
2025-11-10,Uttar Pradesh,Farrukhabad,209504,6.0,0.0,1.0,7.0,6.0,0.09378376465548025,-0.0020320971645172436
2025-11-10,Uttar Pradesh,Firozabad,283203,49.0,571.0,0.0,620.0,0.08581436077057793,2.089616930576734,-0.07801494389302199
2025-11-10,Uttar Pradesh,Gautam Buddha Nagar,201301,61.0,193.0,142.0,396.0,0.18208955223880596,1.8032316919362017,-0.06755835137584887
2025-11-10,Uttar Pradesh,Gautam Buddha Nagar,201301,61.0,193.0,142.0,396.0,0.18208955223880596,1.8032316919362017,-0.06755835137584887
2025-11-10,Uttar Pradesh,Ghaziabad,201001,47.0,148.0,324.0,519.0,0.09957627118644068,2.0291881399282325,-0.06055751675052701
2025-11-10,Uttar Pradesh,Ghaziabad,201001,47.0,148.0,324.0,519.0,0.09957627118644068,2.0291881399282325,-0.06055751675052701
2025-11-10,Uttar Pradesh,Ghaziabad,201102,72.0,212.0,0.0,284.0,0.33962264150943394,1.5900646415788724,-0.060182950611006314
2025-11-10,Uttar Pradesh,Hapur,245101,36.0,175.0,182.0,393.0,0.10084033613445378,1.501996071643855,-0.047243217125925274
2025-11-10,Uttar Pradesh,Hapur,245101,36.0,175.0,182.0,393.0,0.10084033613445378,1.501996071643855,-0.047243217125925274
2025-11-10,Uttar Pradesh,Hardoi,241001,40.0,145.0,163.0,348.0,0.12987012987012986,1.4348988648297802,-0.04141252025937481
2025-11-10,Uttar Pradesh,Hardoi,241001,40.0,145.0,163.0,348.0,0.12987012987012986,1.4348988648297802,-0.04141252025937481
2025-11-10,Uttar Pradesh,Kanpur Nagar,208001,63.0,208.0,190.0,461.0,0.15829145728643215,2.0123984880470718,-0.065527233130806
2025-11-10,Uttar Pradesh,Kanpur Nagar,208001,63.0,208.0,190.0,461.0,0.15829145728643215,2.0123984880470718,-0.065527233130806
2025-11-10,Uttar Pradesh,Kanpur Nagar,208021,32.0,90.0,78.0,200.0,0.19047619047619047,0.9298931750547239,-0.000919073860467301
2025-11-10,Uttar Pradesh,Kanpur Nagar,208021,32.0,90.0,78.0,200.0,0.19047619047619047,0.9298931750547239,-0.000919073860467301
2025-11-10,Uttar Pradesh,Kushinagar,274304,35.0,186.0,128.0,349.0,0.11146496815286625,1.351411709728117,-0.04042250883861642
2025-11-10,Uttar Pradesh,Kushinagar,274304,35.0,186.0,128.0,349.0,0.11146496815286625,1.351411709728117,-0.04042250883861642
2025-11-10,Uttar Pradesh,Lalitpur,284403,23.0,131.0,131.0,285.0,0.08778625954198473,1.0489359477185503,-0.004000447063294943
2025-11-10,Uttar Pradesh,Lucknow,226003,38.0,183.0,109.0,330.0,0.13013698630136986,1.3329289955313144,-0.04052416046725671
2025-11-10,Uttar Pradesh,Lucknow,226003,38.0,183.0,109.0,330.0,0.13013698630136986,1.3329289955313144,-0.04052416046725671
2025-11-10,Uttar Pradesh,Mau,275101,26.0,211.0,131.0,368.0,0.07602339181286549,1.2832128806800984,-0.035537979053023916
2025-11-10,Uttar Pradesh,Meerut,250001,39.0,149.0,154.0,342.0,0.12871287128712872,1.4023066227689518,-0.04833607866882206
2025-11-10,Uttar Pradesh,Meerut,250001,39.0,149.0,154.0,342.0,0.12871287128712872,1.4023066227689518,-0.04833607866882206
2025-11-10,Uttar Pradesh,Meerut,250002,107.0,259.0,329.0,695.0,0.18197278911564627,3.214149814247159,-0.08671722302279317
2025-11-10,Uttar Pradesh,Mirzapur,231001,35.0,184.0,109.0,328.0,0.11945392491467577,1.2898927661466755,-0.03602494621098051
2025-11-10,Uttar Pradesh,Moradabad,244001,129.0,347.0,647.0,1123.0,0.12977867203219315,4.705432080140517,-0.10946803891941403
2025-11-10,Uttar Pradesh,Muzaffarnagar,251001,27.0,130.0,158.0,315.0,0.09375,1.18781604222108,-0.021468196195235212
2025-11-10,Uttar Pradesh,Pilibhit,262001,41.0,160.0,249.0,450.0,0.10024449877750612,1.74252715416668,-0.06502031188035029
2025-11-10,Uttar Pradesh,Pilibhit,262122,37.0,180.0,0.0,217.0,0.20555555555555555,0.9848784585581873,-0.029378331842758953
2025-11-10,Uttar Pradesh,Rampur,244901,66.0,287.0,0.0,353.0,0.22996515679442509,1.6763449156628585,-0.05484790199881073
2025-11-10,Uttar Pradesh,Saharanpur,247001,76.0,276.0,0.0,352.0,0.2753623188405797,1.8016980416681614,-0.05645291332540181
2025-11-10,Uttar Pradesh,Sambhal,244302,17.0,223.0,135.0,375.0,0.04748603351955307,1.1873104124114475,-0.0017724825245652998
2025-11-10,Uttar Pradesh,Shahjahanpur,242001,35.0,268.0,215.0,518.0,0.07246376811594203,1.8050836585058068,-0.05931775858333177
2025-11-10,Uttar Pradesh,Shamli,247774,23.0,147.0,189.0,359.0,0.06845238095238096,1.260092055072724,-0.021369218289633785
2025-11-10,Uttar Pradesh,Shamli,247776,25.0,111.0,183.0,319.0,0.08503401360544217,1.1874251247346361,-0.007785670779575482
2025-11-10,Uttar Pradesh,Shamli,247776,25.0,111.0,183.0,319.0,0.08503401360544217,1.1874251247346361,-0.007785670779575482
2025-11-10,Uttar Pradesh,Sitapur,261001,28.0,170.0,154.0,352.0,0.08641975308641975,1.2854310515931742,-0.04428090172365651
2025-11-10,Uttar Pradesh,Sonbhadra,231216,21.0,129.0,135.0,285.0,0.07954545454545454,1.0259063907087402,-0.000557770168347127
2025-11-10,Uttar Pradesh,Sonbhadra,231216,21.0,129.0,135.0,285.0,0.07954545454545454,1.0259063907087402,-0.000557770168347127
2025-11-10,Uttar Pradesh,Unnao,209801,69.0,241.0,0.0,310.0,0.2863070539419087,1.6131363097269924,-0.05345328678051098
2025-11-10,Uttar Pradesh,Varanasi,221001,34.0,187.0,185.0,406.0,0.0913978494623656,1.5090311501951332,-0.05021758254264286
2025-11-10,Uttar Pradesh,Varanasi,221001,34.0,187.0,185.0,406.0,0.0913978494623656,1.5090311501951332,-0.05021758254264286
2025-11-10,Uttarakhand,Dehradun,248001,28.0,107.0,223.0,358.0,0.08484848484848485,1.3429508933095515,-0.022324296435185076
2025-11-10,West Bengal,Birbhum,731219,43.0,100.0,38.0,181.0,0.3115942028985507,1.0003871045729842,-0.01173522962888629
2025-11-10,West Bengal,Birbhum,731220,37.0,121.0,52.0,210.0,0.2138728323699422,1.001023961146439,-0.00512207327934644
2025-11-10,West Bengal,Birbhum,731220,37.0,121.0,52.0,210.0,0.2138728323699422,1.001023961146439,-0.00512207327934644
2025-11-10,West Bengal,Murshidabad,742202,66.0,151.0,33.0,250.0,0.358695652173913,1.4538967491354928,-0.050684364679552285
2025-11-10,West Bengal,Murshidabad,742213,32.0,140.0,65.0,237.0,0.15609756097560976,1.0090819204087234,-0.009952345904634674
2025-11-10,West Bengal,South 24 Parganas,743329,57.0,301.0,59.0,417.0,0.15833333333333333,1.7495766663661285,-0.05703041119138785
2025-11-10,West Bengal,South 24 Parganas,743337,39.0,208.0,41.0,288.0,0.1566265060240964,1.2038130146579438,-0.024144379738443966
2025-11-10,West Bengal,South 24 Parganas,743338,48.0,201.0,41.0,290.0,0.19834710743801653,1.3234777174500378,-0.03573649023904679
2025-11-10,West Bengal,South 24 Parganas,743349,50.0,147.0,56.0,253.0,0.24630541871921183,1.2710884302948608,-0.031932381739493976
2025-11-10,West Bengal,South 24 Parganas,743349,50.0,147.0,56.0,253.0,0.24630541871921183,1.2710884302948608,-0.031932381739493976
2025-11-10,West Bengal,South 24 Parganas,743368,12.0,1.0,1.0,14.0,6.0,0.18693921244612507,-0.021034212336526026
2025-11-10,West Bengal,South 24 Parganas,743376,31.0,174.0,29.0,234.0,0.15270935960591134,0.9666081120187058,-0.012917102506082134
2025-11-10,West Bengal,South 24 Parganas,743502,37.0,190.0,40.0,267.0,0.1608695652173913,1.1280609501743877,-0.021176693517444223
2025-11-10,West Bengal,Uttar Dinajpur,733201,49.0,103.0,50.0,202.0,0.3202614379084967,1.1341363035080332,-0.016932220880718996
2025-11-10,West Bengal,Uttar Dinajpur,733202,54.0,252.0,66.0,372.0,0.16981132075471697,1.6094158123957436,-0.050044733379812856
2025-11-10,West Bengal,Uttar Dinajpur,733207,68.0,248.0,87.0,403.0,0.20298507462686566,1.8746011243954748,-0.06408257317797261
2025-11-10,West Bengal,Uttar Dinajpur,733208,45.0,165.0,58.0,268.0,0.20179372197309417,1.2439029479584875,-0.03729998328304818
2025-11-10,West Bengal,Uttar Dinajpur,733210,74.0,165.0,77.0,316.0,0.30578512396694213,1.7395397475349323,-0.06271095133566329
2025-11-11,Delhi,North East Delhi,110094,31.0,238.0,272.0,541.0,0.060784313725490195,1.8441149866936024,-0.062445967899433685
2025-11-11,Delhi,North West Delhi,110086,25.0,209.0,252.0,486.0,0.05422993492407809,1.6250653772643768,-0.04487604846265236
2025-11-11,Delhi,West Delhi,110059,36.0,289.0,211.0,536.0,0.072,1.8578397374092435,-0.06436372461491735
2025-11-11,Gujarat,Kheda,387210,13.0,2.0,1.0,16.0,4.333333333333333,0.20443261736161228,-0.01913287518407214
2025-11-11,Haryana,Hisar,125001,24.0,144.0,253.0,421.0,0.060453400503778336,1.459457519765018,-0.027218905910335378
2025-11-11,Haryana,Mewat,122508,27.0,116.0,157.0,300.0,0.0989010989010989,1.1517727802494095,-0.016041097269852922
2025-11-11,Jharkhand,Palamu,822113,22.0,142.0,104.0,268.0,0.08943089430894309,0.9790630423456719,-0.0021411059024476486
2025-11-11,Madhya Pradesh,Barwani,451666,23.0,125.0,162.0,310.0,0.08013937282229965,1.1274386790398399,-0.00934455523742006
2025-11-11,Madhya Pradesh,Burhanpur,450331,26.0,77.0,292.0,395.0,0.07046070460704607,1.448118797110903,-0.011402703280271265
2025-11-11,Madhya Pradesh,Chhatarpur,471501,23.0,13.0,0.0,36.0,1.7692307692307692,0.3787383496516489,-0.013586032781849666
2025-11-11,Madhya Pradesh,Jhabua,457661,31.0,108.0,128.0,267.0,0.13135593220338984,1.1067243608724486,-0.007169441733601345
2025-11-11,Madhya Pradesh,Mandsaur,458880,27.0,20.0,0.0,47.0,1.35,0.4557949583349647,-0.021676635671156963
2025-11-11,Madhya Pradesh,Morena,476001,32.0,113.0,147.0,292.0,0.12307692307692308,1.1904587020502893,-0.020316601462396888
2025-11-11,Madhya Pradesh,Ratlam,457001,41.0,112.0,0.0,153.0,0.36607142857142855,0.8848603417073279,-0.01969538797970749
2025-11-11,Maharashtra,Aurangabad,431001,41.0,357.0,754.0,1152.0,0.0369036903690369,3.717246601908445,-0.10465131643024828
2025-11-11,Maharashtra,Hingoli,431512,9.0,413.0,146.0,568.0,0.016100178890876567,1.5477228937559748,-0.012082154271475298
2025-11-11,Maharashtra,Latur,413512,13.0,213.0,224.0,450.0,0.029748283752860413,1.3692196899776707,-0.0060296307881835265
2025-11-11,Maharashtra,Latur,413517,16.0,223.0,198.0,437.0,0.03800475059382423,1.360504735769754,-0.005960381678825288
2025-11-11,Maharashtra,Nashik,423203,31.0,168.0,721.0,920.0,0.03487064116985377,3.0210468720374024,-0.08619596976412702
2025-11-11,Maharashtra,Parbhani,431401,13.0,205.0,251.0,469.0,0.02850877192982456,1.4310431757968847,-0.010811316851053188
2025-11-11,Maharashtra,Thane,421301,15.0,206.0,426.0,647.0,0.023734177215189875,1.9867988002133434,-0.02284768661072556
2025-11-11,Maharashtra,Thane,421302,32.0,468.0,463.0,963.0,0.034371643394199784,2.9732353757840357,-0.09827447543415391
2025-11-11,Manipur,Bishnupur,795133,7.0,433.0,193.0,633.0,0.011182108626198083,1.7051757240637062,-0.006837699310237366
2025-11-11,Meghalaya,East Khasi Hills,793106,8.0,0.0,2.0,10.0,4.0,0.12703789501083437,-0.0013536840772373493
2025-11-11,Meghalaya,East Khasi Hills,793121,51.0,13.0,17.0,81.0,1.7,0.8532641142424799,-0.049189737258363286
2025-11-11,Meghalaya,Ri Bhoi,781131,10.0,1.0,2.0,13.0,3.3333333333333335,0.1596637085013531,-0.004687176419717276
2025-11-11,Meghalaya,West Jaintia Hills,793150,49.0,19.0,12.0,80.0,1.5806451612903225,0.8222187091086957,-0.04293031817732529
2025-11-11,Punjab,Amritsar,143001,23.0,177.0,174.0,374.0,0.06552706552706553,1.286082247207028,-0.028583400755545774
2025-11-11,Uttar Pradesh,Agra,282001,30.0,238.0,152.0,420.0,0.07692307692307693,1.4702649934836407,-0.05170929931635149
2025-11-11,Uttar Pradesh,Aligarh,202001,29.0,531.0,364.0,924.0,0.03240223463687151,2.7806389121838313,-0.09563270095581078
2025-11-11,Uttar Pradesh,Bijnor,246762,11.0,299.0,141.0,451.0,0.025,1.2938875620676356,-0.00032389489439399455
2025-11-11,Uttar Pradesh,Budaun,243601,28.0,231.0,137.0,396.0,0.07608695652173914,1.3786335038710216,-0.047243217125925274
2025-11-11,Uttar Pradesh,Firozabad,283203,0.0,812.0,272.0,1084.0,0.0,2.730222220289181,-0.02561200474011649
2025-11-11,Uttar Pradesh,Gautam Buddha Nagar,201301,19.0,202.0,166.0,387.0,0.051630434782608696,1.2606630157759646,-0.01772162794200205
2025-11-11,Uttar Pradesh,Ghaziabad,201102,35.0,265.0,189.0,489.0,0.07709251101321586,1.7202785261468716,-0.05831265575095912
2025-11-11,Uttar Pradesh,Kanpur Nagar,208001,19.0,169.0,210.0,398.0,0.05013192612137203,1.3142799175737352,-0.02296333886629487
2025-11-11,Uttar Pradesh,Kushinagar,274304,17.0,184.0,178.0,379.0,0.04696132596685083,1.2237720229611928,-0.0017879282913922934
2025-11-11,Uttar Pradesh,Meerut,250002,31.0,320.0,357.0,708.0,0.04579025110782865,2.2918083090607095,-0.0707212426143945
2025-11-11,Uttar Pradesh,Moradabad,244001,58.0,528.0,592.0,1178.0,0.05178571428571429,3.8939591826447453,-0.11647751264448492
2025-11-11,Uttar Pradesh,Pilibhit,262122,18.0,231.0,172.0,421.0,0.04466501240694789,1.3319353803058942,-0.016674454693821894
2025-11-11,Uttar Pradesh,Rampur,244901,26.0,304.0,265.0,595.0,0.04569420035149385,1.903353509851481,-0.06360649464900159
2025-11-11,Uttar Pradesh,Saharanpur,247001,45.0,0.0,373.0,418.0,0.12064343163538874,1.7959722114499932,-0.022066625455703592
2025-11-11,Uttar Pradesh,Shamli,247774,22.0,184.0,220.0,426.0,0.054455445544554455,1.4249852204585758,-0.03255116685904447
2025-11-11,Uttar Pradesh,Unnao,209801,21.0,238.0,155.0,414.0,0.05343511450381679,1.3430412559242302,-0.027238363887064132
2025-11-11,Uttar Pradesh,Varanasi,221001,19.0,202.0,179.0,400.0,0.049868766404199474,1.2995240874447491,-0.019623192484577
2025-11-11,West Bengal,Howrah,711316,14.0,2.0,1.0,17.0,4.666666666666667,0.2195650259366438,-0.022627014083811403
2025-11-11,West Bengal,Uttar Dinajpur,733202,32.0,250.0,60.0,342.0,0.1032258064516129,1.253844951832392,-0.030374939406384804
2025-11-11,West Bengal,Uttar Dinajpur,733207,29.0,310.0,84.0,423.0,0.07360406091370558,1.421851023461624,-0.039516830169258
2025-11-11,West Bengal,Uttar Dinajpur,733210,38.0,219.0,103.0,360.0,0.11801242236024845,1.3999889845559719,-0.04150517610128679
2025-11-11,West Bengal,Uttar Dinajpur,733210,38.0,219.0,103.0,360.0,0.11801242236024845,1.3999889845559719,-0.04150517610128679
2025-11-12,Assam,Darrang,784115,50.0,29.0,25.0,104.0,0.9259259259259259,0.8998221527570679,-0.019743864980385384
2025-11-12,Assam,Darrang,784115,50.0,29.0,25.0,104.0,0.9259259259259259,0.8998221527570679,-0.019743864980385384
2025-11-12,Assam,Darrang,784116,52.0,0.0,9.0,61.0,5.777777777777778,0.813789064749259,-0.07610337600970407
2025-11-12,Assam,Dhemaji,787057,35.0,31.0,5.0,71.0,0.9722222222222222,0.6177717527066847,-0.006949553471270575
2025-11-12,Assam,Kokrajhar,783360,27.0,0.0,6.0,33.0,4.5,0.4265109107575977,-0.05361190433028362
2025-11-12,Bihar,West Champaran,845306,22.0,0.0,11.0,33.0,2.0,0.3657954339088955,-0.017226231004689008
2025-11-12,Chhattisgarh,Kondagaon,494226,14.0,412.0,119.0,545.0,0.026365348399246705,1.5403124837478175,-0.01580991063724646
2025-11-12,Chhattisgarh,Kondagaon,494226,14.0,412.0,119.0,545.0,0.026365348399246705,1.5403124837478175,-0.01580991063724646
2025-11-12,Delhi,West Delhi,110059,36.0,316.0,159.0,511.0,0.07578947368421053,1.76614235192641,-0.06385759031215199
2025-11-12,Delhi,West Delhi,110059,36.0,316.0,159.0,511.0,0.07578947368421053,1.76614235192641,-0.06385759031215199
2025-11-12,Gujarat,Surat,395010,35.0,214.0,224.0,473.0,0.07990867579908675,1.7044936749688204,-0.05620265968550908
2025-11-12,Haryana,Faridabad,121004,23.0,190.0,200.0,413.0,0.05897435897435897,1.3944973429705199,-0.030131354184038894
2025-11-12,Haryana,Panipat,132103,18.0,216.0,190.0,424.0,0.04433497536945813,1.3503280728942988,-0.018098017859429882
2025-11-12,Jammu and Kashmir,Baramula,193101,12.0,2.0,2.0,16.0,3.0,0.19228952199187183,-0.012865155341727053
2025-11-12,Jharkhand,Deoghar,815353,26.0,153.0,95.0,274.0,0.10483870967741936,1.0386598175431905,-0.015042955060061147
2025-11-12,Jharkhand,Giridih,815312,33.0,140.0,82.0,255.0,0.14864864864864866,1.0750326534737034,-0.012775020675351856
2025-11-12,Madhya Pradesh,Gwalior,474001,79.0,0.0,89.0,168.0,0.8876404494382022,1.461509152698397,-0.04275243250178151
2025-11-12,Madhya Pradesh,Jabalpur,482001,19.0,203.0,168.0,390.0,0.05121293800539083,1.2690026385270028,-0.01772162794200205
2025-11-12,Madhya Pradesh,Ratlam,457001,38.0,166.0,174.0,378.0,0.11176470588235295,1.4870974160874881,-0.05032060870100885
2025-11-12,Maharashtra,Aurangabad,431001,39.0,756.0,549.0,1344.0,0.029885057471264367,4.016210117515523,-0.11810385768927445
2025-11-12,Maharashtra,Beed,431122,25.0,778.0,315.0,1118.0,0.022872827081427266,3.1567990269169925,-0.09616034113806904
2025-11-12,Maharashtra,Beed,431127,21.0,284.0,117.0,422.0,0.05236907730673317,1.3380531857841298,-0.028515611701064092
2025-11-12,Maharashtra,Beed,431127,21.0,284.0,117.0,422.0,0.05236907730673317,1.3380531857841298,-0.028515611701064092
2025-11-12,Maharashtra,Buldhana,444303,3.0,809.0,145.0,957.0,0.0031446540880503146,2.388893679920941,-0.01408435171254463
2025-11-12,Maharashtra,Hingoli,431512,6.0,988.0,147.0,1141.0,0.0052863436123348016,2.8628878769981823,-0.034711586531712024
2025-11-12,Maharashtra,Hingoli,431512,6.0,988.0,147.0,1141.0,0.0052863436123348016,2.8628878769981823,-0.034711586531712024
2025-11-12,Maharashtra,Hingoli,431513,3.0,1190.0,150.0,1343.0,0.002238805970149254,3.3033798516610076,-0.0295218441143289
2025-11-12,Maharashtra,Jalna,431203,10.0,179.0,329.0,518.0,0.01968503937007874,1.5574264752326474,-0.0047829112140808094
2025-11-12,Maharashtra,Latur,413512,12.0,419.0,167.0,598.0,0.020477815699658702,1.6700616748349162,-0.01966530059152849
2025-11-12,Maharashtra,Latur,413517,14.0,522.0,137.0,673.0,0.021244309559939303,1.853829718893181,-0.0354210938841889
2025-11-12,Maharashtra,Nanded,431712,1.0,1204.0,155.0,1360.0,0.0007358351729212656,3.3211155493037796,-0.0204052430579027
2025-11-12,Maharashtra,Nanded,431715,6.0,820.0,148.0,974.0,0.006198347107438017,2.4692298050069206,-0.03180004038895645
2025-11-12,Maharashtra,Nashik,422204,3.0,377.0,392.0,772.0,0.0039011703511053317,2.1073036225509885,-0.0018195413983399522
2025-11-12,Maharashtra,Nashik,422204,3.0,377.0,392.0,772.0,0.0039011703511053317,2.1073036225509885,-0.0018195413983399522
2025-11-12,Maharashtra,Nashik,422211,5.0,426.0,200.0,631.0,0.007987220447284345,1.679309124967491,-0.00042123753361145155
2025-11-12,Maharashtra,Nashik,423203,49.0,323.0,489.0,861.0,0.0603448275862069,2.965863995531067,-0.08619596976412702
2025-11-12,Maharashtra,Parbhani,431401,7.0,329.0,276.0,612.0,0.011570247933884297,1.7077451006954765,-0.0035847533362021178
2025-11-12,Maharashtra,Raigarh,410206,9.0,309.0,189.0,507.0,0.018072289156626505,1.4307197421761013,-0.001857988419485479
2025-11-12,Maharashtra,Solapur,413304,3.0,973.0,209.0,1185.0,0.0025380710659898475,2.9674131248943003,-0.028947406546900756
2025-11-12,Maharashtra,Thane,400612,24.0,290.0,279.0,593.0,0.0421792618629174,1.8818851288091143,-0.0569560435138351
2025-11-12,Maharashtra,Thane,421301,15.0,454.0,403.0,872.0,0.01750291715285881,2.5035716889246555,-0.055288822088480294
2025-11-12,Maharashtra,Thane,421302,27.0,621.0,585.0,1233.0,0.022388059701492536,3.6235019840441076,-0.10839511999408502
2025-11-12,Maharashtra,Washim,444505,0.0,809.0,223.0,1032.0,0.0,2.576662884208551,-0.020350654427137016
2025-11-12,Maharashtra,Yavatmal,445204,1.0,1151.0,281.0,1433.0,0.0006983240223463687,3.5726362071263056,-0.04038757922715197
2025-11-12,Maharashtra,Yavatmal,445215,1.0,653.0,254.0,908.0,0.0011025358324145535,2.316148573036521,-0.007172722831983669
2025-11-12,Manipur,Imphal East,795005,4.0,674.0,135.0,813.0,0.004944375772558714,2.0553984504815457,-0.006939098137622168
2025-11-12,Manipur,Imphal East,795010,3.0,766.0,192.0,961.0,0.003131524008350731,2.427868557930028,-0.017210541573383975
2025-11-12,Manipur,Thoubal,795103,5.0,545.0,160.0,710.0,0.0070921985815602835,1.8406951612700724,-0.005348780359744731
2025-11-12,Manipur,Thoubal,795138,5.0,394.0,320.0,719.0,0.0070028011204481795,1.9624748267078398,-0.012302282535437858
