date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score
2025-11-05,Bihar,Purnia,854315,81.0,147.0,137.0,365.0,0.2852112676056338,1.982327465749416
2025-11-05,Haryana,Faridabad,121004,67.0,182.0,172.0,421.0,0.18926553672316385,1.9577345798001113
2025-11-05,Jharkhand,Sahebganj,816108,102.0,60.0,38.0,200.0,1.0408163265306123,1.7987593568816171
2025-11-05,Madhya Pradesh,Betul,460330,68.0,51.0,49.0,168.0,0.68,1.2958909435246462
2025-11-05,Madhya Pradesh,Dewas,455001,87.0,81.0,165.0,333.0,0.35365853658536583,2.0009969284776807
2025-11-05,Madhya Pradesh,Ratlam,457001,69.0,0.0,164.0,233.0,0.42073170731707316,1.5343835573449132
2025-11-05,Madhya Pradesh,Umaria,484661,69.0,37.0,70.0,176.0,0.6448598130841121,1.3407449806444112
2025-11-05,Maharashtra,Aurangabad,431001,79.0,0.0,753.0,832.0,0.1049136786188579,3.4464131210116773
2025-11-05,Uttar Pradesh,Meerut,250002,94.0,226.0,247.0,567.0,0.19873150105708245,2.6943919407028436
2025-11-05,Uttar Pradesh,Moradabad,244001,124.0,297.0,380.0,801.0,0.1831610044313146,3.713573594429856
2025-11-05,Uttar Pradesh,Rampur,244901,76.0,217.0,175.0,468.0,0.19387755102040816,2.1855290685072166
2025-11-05,Uttar Pradesh,Shahjahanpur,242001,79.0,208.0,141.0,428.0,0.22636103151862463,2.108040678188313
2025-11-05,Uttar Pradesh,Unnao,209801,111.0,152.0,104.0,367.0,0.43359375,2.349457368928034
2025-11-05,West Bengal,Murshidabad,742202,102.0,195.0,41.0,338.0,0.4322033898305085,2.1264618024590063
2025-11-05,West Bengal,South 24 Parganas,743502,80.0,218.0,66.0,364.0,0.28169014084507044,1.9225845597710702
2025-11-05,West Bengal,Uttar Dinajpur,733202,66.0,427.0,93.0,586.0,0.12692307692307692,2.284890531418724
2025-11-05,West Bengal,Uttar Dinajpur,733208,69.0,211.0,81.0,361.0,0.2363013698630137,1.7844407891419
2025-11-05,West Bengal,Uttar Dinajpur,733210,104.0,332.0,108.0,544.0,0.23636363636363636,2.680467103005999
2025-11-06,Uttar Pradesh,Moradabad,244001,69.0,424.0,715.0,1208.0,0.06057945566286216,4.182557581813506
2025-11-07,Assam,Barpeta,781308,72.0,0.0,85.0,157.0,0.8470588235294118,1.343625039852012
2025-11-08,Madhya Pradesh,Dewas,455001,67.0,60.0,126.0,253.0,0.3602150537634409,1.5321846188211292
2025-11-08,Madhya Pradesh,Dewas,455001,67.0,60.0,126.0,253.0,0.3602150537634409,1.5321846188211292
2025-11-08,Meghalaya,West Garo Hills,794104,66.0,56.0,42.0,164.0,0.673469387755102,1.256505915639824
2025-11-08,Uttar Pradesh,Meerut,250002,74.0,288.0,154.0,516.0,0.167420814479638,2.260119414218394
2025-11-08,Uttar Pradesh,Moradabad,244001,65.0,444.0,268.0,777.0,0.09129213483146068,2.8330248715573783
2025-11-09,Uttar Pradesh,Moradabad,244001,69.0,315.0,455.0,839.0,0.08961038961038961,3.1479875473281558
2025-11-09,Uttar Pradesh,Unnao,209801,71.0,115.0,104.0,290.0,0.3242009132420091,1.6568041613299131
2025-11-10,Delhi,North West Delhi,110086,65.0,198.0,256.0,519.0,0.14317180616740088,2.21634801334179
2025-11-10,Delhi,West Delhi,110059,69.0,256.0,184.0,509.0,0.15681818181818183,2.198584884607387
2025-11-10,Madhya Pradesh,Ratlam,457001,82.0,114.0,223.0,419.0,0.2433234421364985,2.1766279307444436
2025-11-10,Maharashtra,Aurangabad,431001,91.0,463.0,489.0,1043.0,0.09558823529411764,3.9319646433461855
2025-11-10,Maharashtra,Nashik,423203,74.0,198.0,496.0,768.0,0.10662824207492795,3.0699748597869334
2025-11-10,Uttar Pradesh,Ghaziabad,201102,72.0,212.0,0.0,284.0,0.33962264150943394,1.5900646415788724
2025-11-10,Uttar Pradesh,Meerut,250002,107.0,259.0,329.0,695.0,0.18197278911564627,3.214149814247159
2025-11-10,Uttar Pradesh,Moradabad,244001,129.0,347.0,647.0,1123.0,0.12977867203219315,4.705432080140517
2025-11-10,Uttar Pradesh,Rampur,244901,66.0,287.0,0.0,353.0,0.22996515679442509,1.6763449156628585
2025-11-10,Uttar Pradesh,Saharanpur,247001,76.0,276.0,0.0,352.0,0.2753623188405797,1.8016980416681614
2025-11-10,Uttar Pradesh,Unnao,209801,69.0,241.0,0.0,310.0,0.2863070539419087,1.6131363097269924
2025-11-10,West Bengal,Murshidabad,742202,66.0,151.0,33.0,250.0,0.358695652173913,1.4538967491354928
2025-11-10,West Bengal,Uttar Dinajpur,733207,68.0,248.0,87.0,403.0,0.20298507462686566,1.8746011243954748
2025-11-10,West Bengal,Uttar Dinajpur,733210,74.0,165.0,77.0,316.0,0.30578512396694213,1.7395397475349323
2025-11-12,Madhya Pradesh,Gwalior,474001,79.0,0.0,89.0,168.0,0.8876404494382022,1.461509152698397
2025-11-12,Meghalaya,East Khasi Hills,793121,65.0,20.0,33.0,118.0,1.2264150943396226,1.1294738199607686
2025-11-12,Meghalaya,West Khasi Hills,793119,147.0,67.0,76.0,290.0,1.027972027972028,2.6098386189422866
2025-11-13,Rajasthan,Jodhpur,342001,93.0,129.0,167.0,389.0,0.3141891891891892,2.2110978306803246
2025-11-13,Rajasthan,Jodhpur,342012,68.0,0.0,1.0,69.0,68.0,1.0319930963074349
2025-11-15,Chhattisgarh,Rajnandgaon,491441,73.0,0.0,60.0,133.0,1.2166666666666666,1.2840246182947666
2025-11-15,Delhi,North East Delhi,110094,72.0,167.0,146.0,385.0,0.23003194888178913,1.9202595342308657
2025-11-15,Delhi,South Delhi,110062,78.0,0.0,107.0,185.0,0.7289719626168224,1.5001843818186051
2025-11-15,Delhi,West Delhi,110059,98.0,0.0,113.0,211.0,0.8672566371681416,1.8207684325509823
2025-11-15,Gujarat,Kachchh,370001,72.0,0.0,35.0,107.0,2.057142857142857,1.1941593795874579
2025-11-15,Gujarat,Surat,395006,68.0,119.0,88.0,275.0,0.3285024154589372,1.573021909681984
2025-11-15,Haryana,Faridabad,121004,79.0,149.0,101.0,329.0,0.316,1.849169365889785
2025-11-15,Haryana,Mewat,122508,68.0,0.0,58.0,126.0,1.1724137931034482,1.2023839490090267
2025-11-15,Haryana,Panipat,132103,76.0,147.0,137.0,360.0,0.2676056338028169,1.9066654228742583
2025-11-15,Jharkhand,Chatra,825103,82.0,23.0,30.0,135.0,1.5471698113207548,1.384839815141798
2025-11-15,Jharkhand,Deoghar,815353,105.0,82.0,72.0,259.0,0.6818181818181818,1.9977351510766332
2025-11-15,Jharkhand,Dhanbad,828109,67.0,73.0,47.0,187.0,0.5583333333333333,1.3267218280290574
2025-11-15,Jharkhand,Ranchi,835202,80.0,5.0,0.0,85.0,16.0,1.2223976677048003
2025-11-15,Jharkhand,Sahebganj,816108,102.0,82.0,36.0,220.0,0.864406779661017,1.84472264996106
2025-11-15,Jharkhand,West Singhbhum,833214,79.0,92.0,55.0,226.0,0.5374149659863946,1.5770841670404219
2025-11-15,Madhya Pradesh,Bhopal,462001,74.0,52.0,84.0,210.0,0.5441176470588235,1.493672353500479
2025-11-15,Madhya Pradesh,Chhatarpur,471501,70.0,14.0,9.0,93.0,3.0434782608695654,1.119226367866206
2025-11-15,Madhya Pradesh,Chhindwara,480001,66.0,47.0,53.0,166.0,0.66,1.2681393938339247
2025-11-15,Madhya Pradesh,Datia,475661,70.0,56.0,32.0,158.0,0.7954545454545454,1.2871424178870392
2025-11-15,Madhya Pradesh,Dewas,455001,112.0,41.0,100.0,253.0,0.7943262411347518,2.090561930891322
2025-11-15,Madhya Pradesh,Guna,473001,65.0,48.0,66.0,179.0,0.5701754385964912,1.294229053268133
2025-11-15,Madhya Pradesh,Indore,452001,93.0,56.0,74.0,223.0,0.7153846153846154,1.7607389697349898
2025-11-15,Madhya Pradesh,Jabalpur,482001,77.0,71.0,111.0,259.0,0.4230769230769231,1.6646399662370908
2025-11-15,Madhya Pradesh,Katni,483501,83.0,48.0,43.0,174.0,0.9120879120879121,1.4978582038970056
2025-11-15,Madhya Pradesh,Morena,476001,100.0,74.0,66.0,240.0,0.7142857142857143,1.8852492582460838
2025-11-15,Madhya Pradesh,Morena,476221,72.0,31.0,41.0,144.0,1.0,1.2852861453733302
2025-11-15,Madhya Pradesh,Morena,476229,77.0,42.0,31.0,150.0,1.0547945205479452,1.3570260159405896
2025-11-15,Madhya Pradesh,Neemuch,458441,66.0,46.0,46.0,158.0,0.717391304347826,1.2448532050564314
2025-11-15,Madhya Pradesh,Rajgarh,465674,70.0,24.0,39.0,133.0,1.1111111111111112,1.2325157274294953
2025-11-15,Madhya Pradesh,Ratlam,457001,134.0,91.0,91.0,316.0,0.7362637362637363,2.5146209177171794
2025-11-15,Madhya Pradesh,Sidhi,486661,81.0,36.0,44.0,161.0,1.0125,1.4422507438667655
2025-11-15,Maharashtra,Aurangabad,431001,100.0,418.0,459.0,977.0,0.11402508551881414,3.872232089042231
2025-11-15,Maharashtra,Nashik,423203,136.0,182.0,347.0,665.0,0.2570888468809074,3.525000582403226
2025-11-15,Maharashtra,Thane,421302,101.0,451.0,313.0,865.0,0.13219895287958114,3.528837648879802
2025-11-15,Rajasthan,Alwar,301001,67.0,87.0,94.0,248.0,0.3701657458563536,1.5002734974441176
2025-11-15,Rajasthan,Jalor,343041,67.0,56.0,55.0,178.0,0.6036036036036037,1.3104993958836395
2025-11-15,Rajasthan,Jodhpur,342001,102.0,0.0,88.0,190.0,1.1590909090909092,1.806565236718831
2025-11-15,Uttar Pradesh,Agra,282001,86.0,194.0,74.0,354.0,0.3208955223880597,1.980629604692652
2025-11-15,Uttar Pradesh,Aligarh,202001,111.0,0.0,155.0,266.0,0.7161290322580646,2.1430408986486174
2025-11-15,Uttar Pradesh,Bareilly,243503,75.0,312.0,68.0,455.0,0.19736842105263158,2.074834799309328
2025-11-15,Uttar Pradesh,Budaun,243601,68.0,234.0,124.0,426.0,0.18994413407821228,1.9521517642248656
2025-11-15,Uttar Pradesh,Bulandshahr,203001,69.0,241.0,131.0,441.0,0.18548387096774194,2.0047363396201243
2025-11-15,Uttar Pradesh,Fatehpur,212601,70.0,147.0,73.0,290.0,0.3181818181818182,1.62455492628544
2025-11-15,Uttar Pradesh,Gautam Buddha Nagar,201301,66.0,0.0,66.0,132.0,1.0,1.196033637501292
2025-11-15,Uttar Pradesh,Ghaziabad,201001,82.0,132.0,90.0,304.0,0.36936936936936937,1.8215472085689313
2025-11-15,Uttar Pradesh,Ghaziabad,201102,95.0,0.0,123.0,218.0,0.7723577235772358,1.8052643388787981
2025-11-15,Uttar Pradesh,Hapur,245101,104.0,177.0,141.0,422.0,0.3270440251572327,2.4131600060099756
2025-11-15,Uttar Pradesh,Kanpur Nagar,208001,102.0,218.0,101.0,421.0,0.31974921630094044,2.3601235106069516
2025-11-15,Uttar Pradesh,Kheri,262701,65.0,136.0,54.0,255.0,0.34210526315789475,1.4661249727647394
2025-11-15,Uttar Pradesh,Lucknow,226003,65.0,0.0,89.0,154.0,0.7303370786516854,1.2496554326479559
2025-11-15,Uttar Pradesh,Meerut,250001,74.0,155.0,91.0,320.0,0.3008130081300813,1.7577801690044508
2025-11-15,Uttar Pradesh,Meerut,250002,147.0,401.0,147.0,695.0,0.26824817518248173,3.610652634230148
2025-11-15,Uttar Pradesh,Mirzapur,231001,86.0,0.0,86.0,172.0,1.0,1.5584680731077445
2025-11-15,Uttar Pradesh,Moradabad,244001,148.0,493.0,317.0,958.0,0.18271604938271604,4.3511799510265865
2025-11-15,Uttar Pradesh,Pilibhit,262001,91.0,253.0,147.0,491.0,0.2275,2.413810295640943
2025-11-15,Uttar Pradesh,Rampur,244901,101.0,0.0,131.0,232.0,0.7709923664122137,1.919973295971316
2025-11-15,Uttar Pradesh,Saharanpur,247554,67.0,110.0,51.0,228.0,0.4161490683229814,1.4260359454470815
2025-11-15,Uttar Pradesh,Shahjahanpur,242001,81.0,365.0,180.0,626.0,0.14862385321100918,2.6255651357962693
2025-11-15,Uttar Pradesh,Shamli,247774,92.0,0.0,130.0,222.0,0.7076923076923077,1.7807923055907413
2025-11-15,Uttar Pradesh,Shamli,247776,70.0,0.0,112.0,182.0,0.625,1.3940716792448082
2025-11-15,Uttar Pradesh,Unnao,209801,77.0,0.0,98.0,175.0,0.7857142857142857,1.458148154395954
2025-11-15,Uttar Pradesh,Varanasi,221001,72.0,297.0,89.0,458.0,0.18652849740932642,2.0567982057885112
2025-11-15,West Bengal,Malda,732125,85.0,98.0,45.0,228.0,0.5944055944055944,1.6521514644804343
2025-11-15,West Bengal,Uttar Dinajpur,733202,67.0,0.0,48.0,115.0,1.3958333333333333,1.1573584083810842
2025-11-16,Madhya Pradesh,Ratlam,457001,79.0,0.0,237.0,316.0,0.3333333333333333,1.9039275070814776
2025-11-18,Delhi,West Delhi,110059,66.0,0.0,171.0,237.0,0.38596491228070173,1.5099115240568561
2025-11-18,Jharkhand,Palamu,822113,88.0,127.0,85.0,300.0,0.41509433962264153,1.8855901122903869
2025-11-18,Madhya Pradesh,Ratlam,457001,73.0,119.0,167.0,359.0,0.25524475524475526,1.8848396957751374
2025-11-18,Maharashtra,Aurangabad,431001,84.0,488.0,665.0,1237.0,0.07285342584562012,4.411181815963587
2025-11-18,Maharashtra,Nashik,423203,86.0,203.0,487.0,776.0,0.1246376811594203,3.236464925541971
2025-11-18,Maharashtra,Thane,421302,65.0,466.0,520.0,1051.0,0.06592292089249494,3.6382737187807566
2025-11-18,Maharashtra,Thane,421302,65.0,466.0,520.0,1051.0,0.06592292089249494,3.6382737187807566
2025-11-18,Uttar Pradesh,Meerut,250002,96.0,510.0,336.0,942.0,0.11347517730496454,3.661228593813224
2025-11-18,Uttar Pradesh,Moradabad,244001,115.0,0.0,598.0,713.0,0.19230769230769232,3.5278362828926935
2025-11-18,Uttar Pradesh,Saharanpur,247001,79.0,453.0,406.0,938.0,0.0919674039580908,3.4786527810020904
2025-11-18,Uttar Pradesh,Unnao,209801,72.0,266.0,162.0,500.0,0.16822429906542055,2.2018271832206344
2025-11-19,Assam,Sonitpur,784171,119.0,3.0,0.0,122.0,39.666666666666664,1.8078396094501186
2025-11-19,Bihar,Kishanganj,855101,90.0,195.0,98.0,383.0,0.30716723549488056,2.11526375226022
2025-11-19,Bihar,Lakhisarai,811311,72.0,185.0,56.0,313.0,0.2987551867219917,1.6937192798828702
2025-11-19,Bihar,Purnia,854315,78.0,172.0,63.0,313.0,0.33191489361702126,1.774745971344173
2025-11-19,Bihar,Sheohar,843329,72.0,173.0,0.0,245.0,0.4161849710982659,1.497985784301101
2025-11-19,Chhattisgarh,Dakshin Bastar Dantewada,494441,72.0,33.0,18.0,123.0,1.411764705882353,1.2212539343325466
2025-11-19,Delhi,North West Delhi,110086,88.0,218.0,132.0,438.0,0.25142857142857145,2.240938499920534
2025-11-19,Delhi,South Delhi,110062,70.0,163.0,88.0,321.0,0.2788844621513944,1.7071705658120968
2025-11-19,Delhi,West Delhi,110059,83.0,333.0,99.0,515.0,0.19212962962962962,2.3381437004231733
2025-11-19,Haryana,Faridabad,121004,98.0,248.0,114.0,460.0,0.27071823204419887,2.4092848381892797
2025-11-19,Haryana,Faridabad,121004,98.0,248.0,114.0,460.0,0.27071823204419887,2.4092848381892797
2025-11-19,Haryana,Mewat,122508,88.0,130.0,43.0,261.0,0.5086705202312138,1.767121946689528
2025-11-19,Haryana,Palwal,121102,101.0,136.0,83.0,320.0,0.4611872146118721,2.0975817644193153
2025-11-19,Haryana,Panipat,132103,86.0,251.0,127.0,464.0,0.2275132275132275,2.2736399959790528
2025-11-19,Jharkhand,Deoghar,815353,73.0,152.0,69.0,294.0,0.33031674208144796,1.6697998808916485
2025-11-19,Jharkhand,Garhwa,822114,97.0,156.0,65.0,318.0,0.43891402714932126,2.0304644192330636
2025-11-19,Jharkhand,Garhwa,822114,97.0,156.0,65.0,318.0,0.43891402714932126,2.0304644192330636
2025-11-19,Jharkhand,Palamu,822113,91.0,0.0,35.0,126.0,2.6,1.4816751425130568
2025-11-19,Jharkhand,Palamu,822118,85.0,154.0,33.0,272.0,0.45454545454545453,1.7484955010824592
2025-11-19,Jharkhand,Palamu,822118,85.0,154.0,33.0,272.0,0.45454545454545453,1.7484955010824592
2025-11-19,Jharkhand,Palamu,822122,74.0,85.0,15.0,174.0,0.74,1.3653226215704313
2025-11-19,Jharkhand,Sahebganj,816108,87.0,124.0,43.0,254.0,0.5209580838323353,1.7378235600717626
2025-11-19,Madhya Pradesh,Dewas,455001,73.0,0.0,100.0,173.0,0.73,1.4035971465064099
2025-11-19,Madhya Pradesh,Guna,473001,65.0,96.0,67.0,228.0,0.3987730061349693,1.4105461908152965
2025-11-19,Madhya Pradesh,Jabalpur,482001,70.0,148.0,101.0,319.0,0.28112449799196787,1.7106166923740458
2025-11-19,Madhya Pradesh,Katni,483501,68.0,139.0,62.0,269.0,0.3383084577114428,1.5425196931535297
2025-11-19,Madhya Pradesh,Morena,476001,94.0,174.0,0.0,268.0,0.5402298850574713,1.8332597692922503
2025-11-19,Madhya Pradesh,Ratlam,457001,89.0,125.0,90.0,304.0,0.413953488372093,1.9109470942109625
2025-11-19,Madhya Pradesh,Shivpuri,473551,74.0,106.0,0.0,180.0,0.6981132075471698,1.370063846640634
2025-11-19,Madhya Pradesh,Sidhi,486661,74.0,78.0,0.0,152.0,0.9487179487179487,1.3039559491078754
2025-11-19,Madhya Pradesh,Singrauli,486886,80.0,97.0,0.0,177.0,0.8247422680412371,1.4396093310267224
2025-11-19,Maharashtra,Aurangabad,431001,88.0,0.0,374.0,462.0,0.23529411764705882,2.4496550933816397
2025-11-19,Maharashtra,Nashik,423203,129.0,171.0,296.0,596.0,0.2762312633832976,3.240647789163148
2025-11-19,Maharashtra,Thane,421302,77.0,0.0,374.0,451.0,0.20588235294117646,2.283198599056293
2025-11-19,Rajasthan,Bharatpur,321001,66.0,108.0,49.0,223.0,0.42038216560509556,1.4002029177805564
2025-11-19,Rajasthan,Jalor,343041,116.0,0.0,65.0,181.0,1.7846153846153847,1.9496647530475772
2025-11-19,Uttar Pradesh,Agra,282001,65.0,371.0,88.0,524.0,0.14161220043572983,2.1225957617517195
2025-11-19,Uttar Pradesh,Aligarh,202001,70.0,1538.0,145.0,1753.0,0.041592394533571005,5.123931386640239
2025-11-19,Uttar Pradesh,Bareilly,243505,95.0,183.0,43.0,321.0,0.42035398230088494,1.9981816127588994
2025-11-19,Uttar Pradesh,Budaun,243601,89.0,0.0,76.0,165.0,1.1710526315789473,1.5739721667799282
2025-11-19,Uttar Pradesh,Bulandshahr,203001,73.0,0.0,94.0,167.0,0.776595744680851,1.3856612672746633
2025-11-19,Uttar Pradesh,Chitrakoot,210205,70.0,131.0,47.0,248.0,0.39325842696629215,1.509056841500581
2025-11-19,Uttar Pradesh,Fatehpur,212601,65.0,0.0,73.0,138.0,0.8904109589041096,1.2018264213632983
2025-11-19,Uttar Pradesh,Ghaziabad,201001,73.0,228.0,97.0,398.0,0.2246153846153846,1.9329363725144302
2025-11-19,Uttar Pradesh,Hardoi,241001,66.0,205.0,87.0,358.0,0.22602739726027396,1.7428134646058178
2025-11-19,Uttar Pradesh,Kheri,262804,82.0,0.0,80.0,162.0,1.025,1.480002559575872
2025-11-19,Uttar Pradesh,Lalitpur,284403,72.0,0.0,68.0,140.0,1.0588235294117647,1.2928067153620637
2025-11-19,Uttar Pradesh,Meerut,250002,146.0,0.0,159.0,305.0,0.9182389937106918,2.6846324515958853
2025-11-19,Uttar Pradesh,Mirzapur,231001,89.0,241.0,82.0,412.0,0.2755417956656347,2.1609081640614916
2025-11-19,Uttar Pradesh,Moradabad,244001,234.0,0.0,298.0,532.0,0.785234899328859,4.43179894173412
2025-11-19,Uttar Pradesh,Muzaffarnagar,251001,70.0,0.0,53.0,123.0,1.320754716981132,1.2177022001326343
2025-11-19,Uttar Pradesh,Pilibhit,262001,67.0,0.0,143.0,210.0,0.46853146853146854,1.4413431628837372
2025-11-19,Uttar Pradesh,Saharanpur,247001,125.0,561.0,222.0,908.0,0.15964240102171137,3.879697550449194
2025-11-19,Uttar Pradesh,Saharanpur,247554,78.0,162.0,43.0,283.0,0.3804878048780488,1.6913497438337945
2025-11-19,Uttar Pradesh,Sambhal,244302,67.0,0.0,83.0,150.0,0.8072289156626506,1.261984370566272
2025-11-19,Uttar Pradesh,Shahjahanpur,242001,121.0,0.0,127.0,248.0,0.952755905511811,2.2106642146507824
2025-11-19,Uttar Pradesh,Shamli,247774,78.0,229.0,112.0,419.0,0.2287390029325513,2.0557991098094095
2025-11-19,Uttar Pradesh,Sitapur,261001,70.0,0.0,68.0,138.0,1.0294117647058822,1.2625418982120007
2025-11-19,Uttar Pradesh,Sitapur,261135,70.0,0.0,64.0,134.0,1.09375,1.2505846453908362
2025-11-19,Uttar Pradesh,Sitapur,261201,107.0,0.0,60.0,167.0,1.7833333333333334,1.798526509845838
2025-11-19,Uttar Pradesh,Unnao,209801,127.0,383.0,91.0,601.0,0.2679324894514768,3.098104989105015
2025-11-19,Uttar Pradesh,Unnao,241501,68.0,180.0,47.0,295.0,0.29955947136563876,1.594480845032846
2025-11-19,West Bengal,North 24 Parganas,743290,85.0,18.0,4.0,107.0,3.8636363636363638,1.3407099158270461
2025-11-19,West Bengal,Uttar Dinajpur,733202,69.0,0.0,37.0,106.0,1.864864864864865,1.1547407802729455
2025-11-25,Chhattisgarh,Bastar,494001,89.0,33.0,194.0,316.0,0.3920704845814978,2.0046240042393135
2025-11-25,Chhattisgarh,Bastar,494010,103.0,30.0,113.0,246.0,0.7202797202797203,1.96726036563981
2025-11-25,Chhattisgarh,Bastar,494010,103.0,30.0,113.0,246.0,0.7202797202797203,1.96726036563981
2025-11-25,Chhattisgarh,Bastar,494223,66.0,6.0,43.0,115.0,1.346938775510204,1.1414454118223314
2025-11-25,Chhattisgarh,Bastar,494223,66.0,6.0,43.0,115.0,1.346938775510204,1.1414454118223314
2025-11-25,Maharashtra,Aurangabad,431001,73.0,110.0,670.0,853.0,0.09358974358974359,3.367215270972452
2025-11-25,Maharashtra,Aurangabad,431001,73.0,110.0,670.0,853.0,0.09358974358974359,3.367215270972452
2025-11-25,Maharashtra,Nashik,423203,72.0,55.0,563.0,690.0,0.11650485436893204,2.9023715507062122
2025-12-15,Assam,Tinsukia,786182,68.0,25.0,0.0,93.0,2.72,1.0880286916135355
2025-12-15,Assam,Tinsukia,786182,68.0,25.0,0.0,93.0,2.72,1.0880286916135355
2025-12-15,Bihar,Araria,854311,81.0,148.0,104.0,333.0,0.32142857142857145,1.8860411263152659
2025-12-15,Bihar,Araria,854318,136.0,191.0,0.0,327.0,0.7120418848167539,2.508957867231321
2025-12-15,Bihar,Araria,854318,136.0,191.0,0.0,327.0,0.7120418848167539,2.508957867231321
2025-12-15,Bihar,Begusarai,851129,74.0,100.0,0.0,174.0,0.74,1.3558978685979002
2025-12-15,Bihar,Begusarai,851211,71.0,93.0,69.0,233.0,0.4382716049382716,1.5002362796547006
2025-12-15,Bihar,Gaya,823001,96.0,84.0,41.0,221.0,0.768,1.7735967572182376
2025-12-15,Bihar,Gaya,823003,66.0,0.0,48.0,114.0,1.375,1.1422259998060527
2025-12-15,Bihar,Gaya,824232,126.0,106.0,0.0,232.0,1.1886792452830188,2.1569490925422734
2025-12-15,Bihar,Katihar,854317,80.0,151.0,0.0,231.0,0.5298013245033113,1.5671031334113288
2025-12-15,Bihar,Katihar,854317,80.0,151.0,0.0,231.0,0.5298013245033113,1.5671031334113288
2025-12-15,Bihar,Katihar,855113,70.0,109.0,0.0,179.0,0.6422018348623854,1.316617201361875
2025-12-15,Bihar,Khagaria,848203,74.0,93.0,59.0,226.0,0.4868421052631579,1.5157403733268844
2025-12-15,Bihar,Khagaria,851204,68.0,0.0,61.0,129.0,1.1147540983606556,1.2113518886249
2025-12-15,Bihar,Madhepura,852210,69.0,76.0,0.0,145.0,0.9078947368421053,1.2235719135518064
2025-12-15,Bihar,Muzaffarpur,843128,70.0,61.0,49.0,180.0,0.6363636363636364,1.349765724079266
2025-12-15,Bihar,Purnia,854204,108.0,167.0,73.0,348.0,0.45,2.2468063789457515
2025-12-15,Bihar,Purnia,854304,73.0,92.0,69.0,234.0,0.453416149068323,1.528140100464308
2025-12-15,Bihar,Purnia,854315,110.0,195.0,114.0,419.0,0.3559870550161812,2.465740935045508
2025-12-15,Bihar,Purnia,854330,75.0,85.0,0.0,160.0,0.8823529411764706,1.3356153320660966
2025-12-15,Bihar,Purnia,854330,75.0,85.0,0.0,160.0,0.8823529411764706,1.3356153320660966
2025-12-15,Bihar,Rohtas,821113,77.0,77.0,58.0,212.0,0.5703703703703704,1.5203723443993973
2025-12-15,Bihar,Samastipur,848101,75.0,84.0,41.0,200.0,0.6,1.4558161771425753
2025-12-15,Bihar,Samastipur,848114,75.0,0.0,61.0,136.0,1.2295081967213115,1.3172787486501205
2025-12-15,Bihar,Sheikhpura,811105,70.0,0.0,74.0,144.0,0.9459459459459459,1.280477777443747
2025-12-15,Bihar,Sheohar,843329,96.0,0.0,104.0,200.0,0.9230769230769231,1.7635997965532995
2025-12-15,Bihar,Sitamarhi,843302,75.0,144.0,0.0,219.0,0.5208333333333334,1.4749141161529813
2025-12-15,Bihar,Sitamarhi,843302,75.0,144.0,0.0,219.0,0.5208333333333334,1.4749141161529813
2025-12-15,Bihar,Vaishali,844122,68.0,0.0,78.0,146.0,0.8717948717948718,1.2621702131148482
2025-12-15,Bihar,West Champaran,845438,107.0,0.0,106.0,213.0,1.009433962264151,1.936034917289228
2025-12-15,Bihar,West Champaran,845449,68.0,0.0,45.0,113.0,1.511111111111111,1.1635228773402426
2025-12-15,Bihar,West Champaran,845455,76.0,0.0,63.0,139.0,1.2063492063492063,1.3383897836357344
2025-12-15,Chhattisgarh,Bastar,494442,65.0,0.0,103.0,168.0,0.6310679611650486,1.291505817522031
2025-12-15,Chhattisgarh,Kondagaon,494226,73.0,219.0,110.0,402.0,0.22188449848024316,1.9505484771191133
2025-12-15,Delhi,North East Delhi,110094,95.0,0.0,222.0,317.0,0.42792792792792794,2.101206346202616
2025-12-15,Delhi,North West Delhi,110086,93.0,169.0,196.0,458.0,0.2547945205479452,2.392227767251993
2025-12-15,Delhi,North West Delhi,110086,93.0,169.0,196.0,458.0,0.2547945205479452,2.392227767251993
2025-12-15,Delhi,South Delhi,110062,73.0,113.0,103.0,289.0,0.33796296296296297,1.6793576725937742
2025-12-15,Delhi,South Delhi,110062,73.0,113.0,103.0,289.0,0.33796296296296297,1.6793576725937742
2025-12-15,Delhi,South West Delhi,110043,93.0,94.0,112.0,299.0,0.45145631067961167,1.9640507324733665
2025-12-15,Delhi,South West Delhi,110043,93.0,94.0,112.0,299.0,0.45145631067961167,1.9640507324733665
2025-12-15,Delhi,West Delhi,110059,130.0,268.0,162.0,560.0,0.3023255813953488,3.0842288732533745
2025-12-15,Jammu and Kashmir,Doda,182203,67.0,0.0,41.0,108.0,1.6341463414634145,1.1364332159440464
2025-12-15,Jharkhand,Chatra,825408,76.0,78.0,52.0,206.0,0.5846153846153846,1.4896650529330748
2025-12-15,Jharkhand,Garhwa,822114,76.0,101.0,104.0,281.0,0.37073170731707317,1.699412255438692
2025-12-15,Jharkhand,Giridih,825324,66.0,43.0,21.0,130.0,1.03125,1.1630373859027874
2025-12-15,Jharkhand,Giridih,825412,76.0,88.0,70.0,234.0,0.4810126582278481,1.567082654032871
2025-12-15,Jharkhand,Lohardaga,835302,73.0,0.0,94.0,167.0,0.776595744680851,1.3856612672746633
2025-12-15,Madhya Pradesh,Alirajpur,457990,82.0,0.0,68.0,150.0,1.2058823529411764,1.444130801112379
